"RecordSpec","DataKubun","MakeDate","KettoNum","HansyokuFNum","HansyokuMNum","BirthYear","SaleCode","SaleHostName","SaleName","FromDate","ToDate","Barei","Price"
"HS","1","20070808","1999104774","11201614","12219851","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0033705000",
"HS","1","20070808","1999104777","11200449","12227361","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999104782","11201542","12236610","1999","003001","社団法人日本競走馬協会","セレクトセール","19990712","19990713","0","0015750000",
"HS","1","20070808","1999104800","11201398","12237986","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0012600000",
"HS","1","20070808","1999104801","11201525","12236978","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005670000",
"HS","1","20070808","1999104802","11201255","12241500","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002625000",
"HS","1","20070808","1999104804","11201557","12240419","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0008400000",
"HS","1","20070808","1999104805","11201525","12237130","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0008505000",
"HS","1","20070808","1999104811","11200715","12235334","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0006825000",
"HS","1","20070808","1999104814","11201345","12227685","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0002625000",
"HS","1","20070808","1999104816","11201524","12234236","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0005250000",
"HS","1","20070808","1999104821","11201525","12232639","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0004200000",
"HS","1","20070808","1999104824","11201652","12232656","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004830000",
"HS","1","20070808","1999104849","11200715","12225647","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003150000",
"HS","1","20070808","1999104851","11201560","12241392","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0004935000",
"HS","1","20070808","1999104860","11201538","12234342","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0001575000",
"HS","1","20070808","1999104862","11201542","12230906","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005250000",
"HS","1","20070808","1999104863","11201016","12221265","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0005880000",
"HS","1","20070808","1999104864","11200670","12239992","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0002625000",
"HS","1","20070808","1999104881","11201381","12234743","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002100000",
"HS","1","20070808","1999104882","11201554","12222949","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0005250000",
"HS","1","20070808","1999104885","11201622","12234745","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0037275000",
"HS","1","20070808","1999104893","11200908","12233026","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0003150000",
"HS","1","20070808","1999104894","11201586","12240321","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0010500000",
"HS","1","20070808","1999104900","11201554","12240824","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0007455000",
"HS","1","20070808","1999104901","11200449","12229028","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005985000",
"HS","1","20070808","1999104904","11201657","12234247","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0007350000",
"HS","1","20070808","1999104907","11201684","12217700","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0001627500",
"HS","1","20070808","1999104922","11201670","12231327","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","19991011","19991011","0","0005250000",
"HS","1","20070808","1999104922","11201670","12231327","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0006300000",
"HS","1","20070808","1999104928","11403926","12242791","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0012705000",
"HS","1","20070808","1999104931","11201672","12242190","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003150000",
"HS","1","20070808","1999104934","11200908","12241524","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0010815000",
"HS","1","20070808","1999104939","11201619","12239045","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002100000",
"HS","1","20070808","1999104941","11201101","12237999","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0006300000",
"HS","1","20070808","1999104944","11201520","12228913","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999104945","11200911","12240003","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0000525000",
"HS","1","20070808","1999104948","11201657","12237364","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0010500000",
"HS","1","20070808","1999104954","11201450","12236625","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999104966","11201520","12231240","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005250000",
"HS","1","20070808","1999104966","11201520","12231240","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0010500000",
"HS","1","20070808","1999104967","11201520","12224401","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0003150000",
"HS","1","20070808","1999104971","11200779","12234258","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999104974","11201385","12227678","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0005355000",
"HS","1","20070808","1999104984","11201101","12227633","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002625000",
"HS","1","20070808","1999104985","11201191","12240827","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002625000",
"HS","1","20070808","1999104986","11201538","12234262","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005775000",
"HS","1","20070808","1999104987","11201604","12240009","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0007350000",
"HS","1","20070808","1999104989","11201542","12235135","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999104991","11201560","12238871","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0006405000",
"HS","1","20070808","1999104992","11200449","12241631","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005775000",
"HS","1","20070808","1999104994","11200941","12239183","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0008820000",
"HS","1","20070808","1999105019","11201652","12221148","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0024150000",
"HS","1","20070808","1999105020","11201513","12231800","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0014805000",
"HS","1","20070808","1999105021","11201617","12240143","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0006825000",
"HS","1","20070808","1999105023","11201601","12234993","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","19991011","19991011","0","0008400000",
"HS","1","20070808","1999105024","11201596","12230746","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003675000",
"HS","1","20070808","1999105026","11201259","12238453","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005775000",
"HS","1","20070808","1999105044","11201615","12229361","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0002100000",
"HS","1","20070808","1999105051","11200940","12228648","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002835000",
"HS","1","20070808","1999105052","11201381","12230854","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999105053","11201399","12221169","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0012810000",
"HS","1","20070808","1999105055","11201354","12227358","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0008400000",
"HS","1","20070808","1999105057","11201654","12238013","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003255000",
"HS","1","20070808","1999105059","11201157","12236629","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0008925000",
"HS","1","20070808","1999105060","11200779","12238014","1999","002002","鹿児島県軽種馬協会","大崎市場","20010307","20010307","2","0003213000",
"HS","1","20070808","1999105068","11201382","12234072","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002625000",
"HS","1","20070808","1999105075","11201465","12238015","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0011655000",
"HS","1","20070808","1999105076","11201182","12234224","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0007350000",
"HS","1","20070808","1999105077","11201525","12236631","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0003675000",
"HS","1","20070808","1999105082","11201579","12227832","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0007035000",
"HS","1","20070808","1999105082","11201579","12227832","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0006300000",
"HS","1","20070808","1999105090","11201381","12240832","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0001260000",
"HS","1","20070808","1999105104","11201255","12242203","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0004200000",
"HS","1","20070808","1999105107","11201542","12229220","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0015855000",
"HS","1","20070808","1999105119","11201653","12224600","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005775000",
"HS","1","20070808","1999105120","11201511","12231234","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0000735000",
"HS","1","20070808","1999105121","11201558","12232598","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0006300000",
"HS","1","20070808","1999105122","11201259","12228829","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0003150000",
"HS","1","20070808","1999105123","11404066","12242894","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0009975000",
"HS","1","20070808","1999105125","11201553","12237362","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999105126","11201381","12234693","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0001995000",
"HS","1","20070808","1999105129","11201166","12230886","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0008400000",
"HS","1","20070808","1999105132","11201657","12239160","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999105133","11201577","12235002","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0002100000",
"HS","1","20070808","1999105133","11201577","12235002","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0005355000",
"HS","1","20070808","1999105134","11201333","12234614","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0008085000",
"HS","1","20070808","1999105138","11201599","12229477","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999105140","11201520","12240422","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0011655000",
"HS","1","20070808","1999105141","11201522","12231399","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005250000",
"HS","1","20070808","1999105145","11201417","12237367","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0003675000",
"HS","1","20070808","1999105149","11201511","12235517","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0003675000",
"HS","1","20070808","1999105151","11201611","12237819","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0004200000",
"HS","1","20070808","1999105165","11201398","12227586","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0006300000",
"HS","1","20070808","1999105166","11201504","12240836","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0007350000",
"HS","1","20070808","1999105173","11201675","12241365","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0005460000",
"HS","1","20070808","1999105179","11201630","12213540","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0004200000",
"HS","1","20070808","1999105185","11200982","12230899","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0001575000",
"HS","1","20070808","1999105186","11200715","12223060","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999105197","11201261","12236199","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0005250000",
"HS","1","20070808","1999105201","11201599","12235008","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003150000",
"HS","1","20070808","1999105209","11201495","12234066","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004200000",
"HS","1","20070808","1999105211","11201474","12226982","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0002100000",
"HS","1","20070808","1999105222","11201382","12232572","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0004200000",
"HS","1","20070808","1999105232","11200908","12238036","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002625000",
"HS","1","20070808","1999105232","11200908","12238036","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0021105000",
"HS","1","20070808","1999105233","11201381","12226986","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005250000",
"HS","1","20070808","1999105239","11201565","12241750","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0012600000",
"HS","1","20070808","1999105245","11201657","12237463","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0004305000",
"HS","1","20070808","1999105248","11201071","12242214","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0007350000",
"HS","1","20070808","1999105249","11201653","12230468","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999105250","11201614","12229583","1999","003001","社団法人日本競走馬協会","セレクトセール","19990712","19990713","0","0021000000",
"HS","1","20070808","1999105252","11200941","12230890","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","19991011","19991011","0","0011025000",
"HS","1","20070808","1999105258","11201655","12229478","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999105260","11201586","12230615","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0006300000",
"HS","1","20070808","1999105266","11200881","12240847","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0004305000",
"HS","1","20070808","1999105267","11201611","12227852","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0006300000",
"HS","1","20070808","1999105284","11200982","12225416","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0004305000",
"HS","1","20070808","1999105285","11201399","12231016","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0007350000",
"HS","1","20070808","1999105286","11201452","12240848","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002100000",
"HS","1","20070808","1999105290","11200908","12234996","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0005040000",
"HS","1","20070808","1999105292","11201182","12227856","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0011550000",
"HS","1","20070808","1999105300","11201513","12227480","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0010605000",
"HS","1","20070808","1999105311","11201554","12237738","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0008505000",
"HS","1","20070808","1999105332","11201016","12232063","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003150000",
"HS","1","20070808","1999105356","11201608","12237511","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0016800000",
"HS","1","20070808","1999105364","11201667","12239275","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0013755000",
"HS","1","20070808","1999105365","11200670","12235375","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0005355000",
"HS","1","20070808","1999105371","11201333","12235976","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0018900000",
"HS","1","20070808","1999105372","11200908","12234908","1999","002002","鹿児島県軽種馬協会","大崎市場","20010307","20010307","2","0002152500",
"HS","1","20070808","1999105385","11201551","12229029","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0026250000",
"HS","1","20070808","1999105394","11200911","12234130","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005460000",
"HS","1","20070808","1999105396","11201538","12236382","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0006300000",
"HS","1","20070808","1999105398","11201166","12232182","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0009975000",
"HS","1","20070808","1999105415","11200881","12234139","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0013125000",
"HS","1","20070808","1999105416","11200881","12237333","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0013125000",
"HS","1","20070808","1999105421","11201619","12240469","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0011550000",
"HS","1","20070808","1999105446","11201476","12232028","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0006300000",
"HS","1","20070808","1999105465","11201399","12236391","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0007350000",
"HS","1","20070808","1999105467","11201657","12226600","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0007455000",
"HS","1","20070808","1999105470","11201611","12232205","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0029400000",
"HS","1","20070808","1999105472","11201182","12234145","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0006300000",
"HS","1","20070808","1999105474","11201542","12225012","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0005565000",
"HS","1","20070808","1999105479","11201449","12237910","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0003150000",
"HS","1","20070808","1999105483","11201674","12233285","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0001890000",
"HS","1","20070808","1999105484","11201554","12241215","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0012600000",
"HS","1","20070808","1999105494","11201385","12239296","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0010080000",
"HS","1","20070808","1999105495","11201565","12234034","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0007350000",
"HS","1","20070808","1999105496","11200741","12236398","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005040000",
"HS","1","20070808","1999105497","11201382","12235166","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0006300000",
"HS","1","20070808","1999105500","11201261","12236760","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0010500000",
"HS","1","20070808","1999105509","11201619","12230732","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0001890000",
"HS","1","20070808","1999105514","11201691","12224367","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002100000",
"HS","1","20070808","1999105517","11201674","12239224","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003570000",
"HS","1","20070808","1999105524","11201449","12234151","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0007455000",
"HS","1","20070808","1999105544","11201016","12231237","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0006825000",
"HS","1","20070808","1999105545","11201551","12237914","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0053550000",
"HS","1","20070808","1999105550","11201339","12218504","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0010920000",
"HS","1","20070808","1999105551","11201524","12234923","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0006300000",
"HS","1","20070808","1999105559","11201524","12234950","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0003675000",
"HS","1","20070808","1999105569","11201599","12240476","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0008505000",
"HS","1","20070808","1999105570","11201182","12236410","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0003150000",
"HS","1","20070808","1999105579","11201653","12228378","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","19991011","19991011","0","0010500000",
"HS","1","20070808","1999105585","11201611","12240480","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19990705","19990705","0","0017850000",
"HS","1","20070808","1999105586","11201524","12240481","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0006825000",
"HS","1","20070808","1999105587","11201542","12229276","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0012180000",
"HS","1","20070808","1999105594","11201554","12232226","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19990705","19990705","0","0015855000",
"HS","1","20070808","1999105603","11201680","12222120","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0004200000",
"HS","1","20070808","1999105604","11201524","12234930","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0008925000",
"HS","1","20070808","1999105606","11200670","12239307","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003150000",
"HS","1","20070808","1999105609","11201465","12232232","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","19991011","19991011","0","0015330000",
"HS","1","20070808","1999105610","11201460","12235878","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003675000",
"HS","1","20070808","1999105610","11201460","12235878","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0005250000",
"HS","1","20070808","1999105612","11201513","12228049","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002100000",
"HS","1","20070808","1999105622","11201524","12240408","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004200000",
"HS","1","20070808","1999105628","11201551","12237725","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19990705","19990705","0","0017955000",
"HS","1","20070808","1999105639","11201551","12238887","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0012810000",
"HS","1","20070808","1999105643","11201664","12238888","1999","003001","社団法人日本競走馬協会","セレクトセール","19990712","19990713","0","0011550000",
"HS","1","20070808","1999105646","11201604","12240487","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005250000",
"HS","1","20070808","1999105650","11201157","12236422","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0002205000",
"HS","1","20070808","1999105652","11201339","12228391","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0015855000",
"HS","1","20070808","1999105653","11201182","12234163","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004830000",
"HS","1","20070808","1999105655","11201461","12240488","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004725000",
"HS","1","20070808","1999105657","11200911","12236050","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0001680000",
"HS","1","20070808","1999105660","11201593","12240116","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0006300000",
"HS","1","20070808","1999105663","11201339","12240117","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0006300000",
"HS","1","20070808","1999105667","11201479","12232269","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0001050000",
"HS","1","20070808","1999105679","11201326","12216381","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0001365000",
"HS","1","20070808","1999105680","11201399","12226563","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0004725000",
"HS","1","20070808","1999105681","11201390","12234935","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0003360000",
"HS","1","20070808","1999105683","11201381","12228395","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","19991011","19991011","0","0008400000",
"HS","1","20070808","1999105684","11201551","12234936","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19990705","19990705","0","0021000000",
"HS","1","20070808","1999105689","11201691","12230181","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0007350000",
"HS","1","20070808","1999105691","11201101","12241765","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0006310500",
"HS","1","20070808","1999105692","11201503","12232960","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0005250000",
"HS","1","20070808","1999105694","11200911","12228321","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0004200000",
"HS","1","20070808","1999105699","11201255","12239285","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005250000",
"HS","1","20070808","1999105705","11201510","12236077","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0017850000",
"HS","1","20070808","1999105708","11201255","12241620","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0006825000",
"HS","1","20070808","1999105712","11201596","12237929","1999","001014","日高軽種馬農業協同組合","北海道８月セレクト市場","20000807","20000807","1","0009660000",
"HS","1","20070808","1999105721","11201354","12228400","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0006300000",
"HS","1","20070808","1999105728","11201326","12230185","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0006090000",
